customer_id,age,account_age_months,num_transactions,avg_transaction_value,credit_score,income,days_since_last_transaction,transaction_amount
1815,22,20,23,866.2682877994656,684.5678190540262,57259.702429492856,13,766.1
1816,30,90,16,429.78131993057144,620.4819154097335,51862.37905770823,59,475.94
1817,34,91,15,611.9559862738058,687.4777518722564,37371.899736243664,57,567.08
1818,67,85,17,494.7024710607656,636.294426230964,43640.88050658826,10,540.38
1819,57,82,23,379.5373128921411,563.9476437185168,61008.61822796936,29,550.44
1820,62,77,21,361.692042923386,600.8791879759532,32808.62059320357,2,495.45
1821,49,80,24,737.8518759651138,628.4792645656357,43013.699103838066,1,669.17
1822,46,73,22,643.3907090267467,718.4094511874289,58961.942868220285,49,669.61
1823,68,63,16,791.5376131066345,695.0571815264612,63129.22139952765,13,658.91
1824,20,76,22,508.3180002736549,731.1930706161071,47106.269433629255,55,613.62
1825,57,44,24,543.1879431869,732.6817608014929,43831.89784143776,28,658.21
1826,51,38,18,459.9212651517068,623.2624597704543,30168.2308783439,4,562.57
1827,57,83,23,456.9376695327486,640.5756570120585,57884.598840906416,43,618.15
1828,44,60,19,343.71696012839476,629.4360037834731,69781.69527720184,45,455.29
1829,30,71,18,512.6015286386527,616.4244697349461,88477.31087899537,5,602.36
1830,62,99,17,381.6130107670704,557.9252645331771,55796.692752770694,7,527.92
1831,50,48,22,566.2863383246304,649.2626140991579,49236.805225340286,38,622.04
1832,23,18,25,525.5015328470314,585.7217203144445,36202.84080273639,38,652.44
1833,41,16,22,543.1523065513584,648.2914059232836,21817.14629385276,43,561.12
1834,36,55,13,751.2694909535339,755.7885404781492,52654.3887460975,28,612.38
1835,33,39,26,494.3423075351613,624.5327451834646,85255.08680231454,38,663.67
1836,57,68,25,613.5090504280142,659.7387002814033,69062.1834448537,43,692.76
1837,45,59,25,807.7264196128372,695.3324192904641,66748.46403670698,26,799.82
1838,50,89,20,695.9925603942571,664.0145645982954,53684.042255868735,15,664.93
1839,65,96,19,672.9754547682267,664.6242093971148,55392.84740420483,26,644.78
1840,58,62,17,453.996767671925,631.879878315596,20000.0,38,559.88
1841,30,104,20,534.4464583351695,638.4061012469384,61437.65871145995,39,583.46
1842,60,13,24,302.25855619550873,601.9994738906086,41309.89145636276,0,554.83
1843,62,109,24,574.8371601446622,692.3022504444704,39474.089801061695,44,658.26
1844,42,81,12,541.1690266420762,562.9254171692952,45151.145704270886,50,485.04
1845,59,113,23,503.5077687734272,698.55441691911,44644.93265823478,32,622.23
1846,53,101,26,654.079218236429,579.8150807627379,39235.466120425066,55,656.39
1847,44,6,21,318.83377663634053,698.1303637038326,50208.08108263964,49,529.52
1848,55,83,20,745.2294276740521,632.309123689391,41625.836056879205,38,666.08
1849,24,77,27,635.2647031910426,588.4065655933459,51504.84433634219,53,705.2
1850,22,60,19,489.4049030522039,678.9649322539818,27692.332781749505,26,546.33
1851,60,90,16,477.690561827391,696.4383767537887,46789.13344051974,16,578.81
1852,62,14,18,572.0916822872891,628.0960675948231,33555.566154706234,59,545.95
1853,68,95,20,728.127684809567,686.0305274339466,40378.26022253201,14,651.62
1854,48,54,23,515.2411578035017,535.7457752665325,52150.98264550296,21,601.38
1855,40,4,21,521.6046352968839,583.97018551267,25940.035778675632,56,541.24
1856,59,39,15,502.7177716438807,714.6204465234364,37663.88934091794,18,548.5
1857,27,72,16,767.3036169052209,638.8165362901042,58534.46577254501,27,686.08
1858,49,25,15,444.66753455944644,556.8893336775576,28802.332372012985,22,455.06
1859,60,77,15,495.5738602071393,615.0566909779003,76668.00710418212,35,550.11
1860,47,32,24,719.5153481391492,603.8299763737459,68066.1193419597,48,733.01
1861,56,59,20,522.0516250419296,641.7019134263537,42582.093733215814,38,601.83
1862,48,102,21,670.5588290068283,631.4624508096176,38191.85468322405,47,729.65
1863,35,63,20,363.3079914645562,658.946586446908,53029.09855003223,48,496.2
1864,53,38,28,469.2061217557229,646.5266974193713,28288.066144592605,58,662.63
1865,19,92,21,722.6651057660342,717.9869627518509,20000.0,19,646.6
1866,31,53,17,398.5490426354682,671.2274299859835,43109.9731392115,46,491.77
1867,30,94,19,477.3051440345439,672.8835805596793,47989.26850246713,8,567.06
1868,46,67,25,538.5027846337218,708.2578561947261,51416.40836530295,52,660.02
1869,29,28,23,351.626822301052,630.561562478521,40778.89075823173,22,568.81
1870,56,3,17,437.92848220671544,586.9061278320758,69109.20094212421,44,494.9
1871,19,109,23,516.8955022738461,710.3485162316125,27572.905122741748,6,532.0
1872,49,118,15,507.0022601242942,656.7920874054056,32926.06797562852,30,565.43
1873,30,98,16,692.0528031255703,656.9675603949464,57299.53934217217,59,589.51
1874,63,80,20,731.2185792248381,618.3335039234881,32575.28921544288,50,673.86
1875,44,22,17,371.5872691998633,619.1572333448212,31995.193217040247,10,509.33
1876,66,96,19,516.6902778751235,692.3361169385422,51850.321883107456,39,615.36
1877,58,38,14,601.1372462637148,699.2327899068805,34197.160695259525,16,567.28
1878,34,72,26,727.4521198698797,689.191170287333,48003.73358118969,35,755.47
1879,57,119,18,607.7735445975694,689.6480802722738,39502.15160513365,25,587.48
1880,48,72,22,543.6370102388497,678.451476862988,37075.0444494089,35,562.36
1881,51,62,22,599.9813797973947,656.5761365039078,20000.0,17,602.62
1882,41,57,23,601.065325150439,641.231015783951,52093.44729232006,53,637.18
1883,62,6,20,360.8428561573447,710.5161924970777,31292.150118306068,30,494.12
1884,52,78,19,528.9198188759403,631.3139564754783,47476.3669470422,48,576.55
1885,65,32,26,718.8741491283038,668.4989606940374,42318.42652477152,34,674.83
1886,23,99,17,468.8964846958993,609.7993501022877,46902.379119501755,40,557.78
1887,36,10,13,519.4169963821166,617.0350481574775,47754.86938980109,27,507.19
1888,47,3,21,463.6225325710967,638.1922716071387,52904.42376377395,25,563.64
1889,24,59,27,152.92107565896873,609.8030811636418,39083.61047762836,5,484.47
1890,27,76,13,503.08852658520186,689.8925912739151,68640.44718910052,33,533.94
1891,58,49,20,545.2687895979309,582.5982874227485,22288.99908716635,27,531.01
1892,49,59,18,423.1259913678647,654.9614811690536,46601.133222091565,43,500.84
1893,51,31,22,326.80445766729076,656.6254048421091,62543.46464616301,46,511.9
1894,45,93,20,367.90903103275264,559.4600210840159,57151.58829503906,8,480.72
1895,32,69,31,614.6281424203346,627.9488089738196,35377.466352071046,28,695.42
1896,47,62,20,795.8787159570358,662.7849769024072,37876.31760517964,33,685.1
1897,54,52,18,707.365001135815,671.4363996647035,34898.11161010094,11,659.66
1898,46,89,13,298.3480992754172,639.7846395699917,58988.41445996584,15,396.88
1899,39,41,17,628.1940965826054,683.8444102240358,38901.14407226737,6,619.83
1900,21,31,21,400.5256436286065,644.5341871381979,53826.84632185175,30,512.73
1901,37,85,12,412.65994062368344,650.6826456037528,53964.52121113933,32,471.58
1902,49,84,22,430.7036603043074,662.5826934493277,85525.90202353058,52,572.4
1903,53,103,20,605.9100424783146,696.3499814367084,54698.768897025555,6,604.72
1904,67,22,20,643.8880064673557,616.2140998792235,37832.839778743044,2,626.54
1905,21,4,17,485.2953393080318,625.6589063740852,28097.746069004013,19,524.97
1906,44,13,29,487.83938884879626,616.5551754135392,45862.20928043382,4,673.03
1907,34,45,12,569.639561485369,633.3901141929033,48213.712363590224,2,499.46
1908,29,42,26,585.1991809286362,721.3117129039882,20000.0,46,683.26
1909,39,114,18,676.4338560137794,678.6362659664911,39292.1875956048,37,664.68
1910,34,49,19,307.3442036736202,593.4455127415579,54460.288142413294,14,491.92
1911,27,20,22,503.0041009706045,619.9776517205663,42014.664946007375,34,542.54
1912,18,116,15,339.7963436163234,668.6383612138201,64529.35678558756,55,435.95
1913,39,77,18,492.3586581404895,604.6746109533615,26624.6533291922,22,528.33
1914,43,81,18,466.0737068478859,613.7329979592622,60153.242302298255,32,535.02
1915,35,54,14,492.98758191459467,717.2479833087075,63708.34612288929,1,519.46
1916,67,36,23,380.03856678342026,619.3312185763407,64347.44713762305,35,566.05
1917,31,97,22,276.9065310188857,697.7333408014694,26512.15423018432,20,487.87
1918,64,1,13,185.83437099276455,712.7661594765469,54718.29193786076,13,397.6
1919,46,15,23,480.3229768602739,613.3268954415518,39968.688222177276,13,562.75
1920,29,77,25,435.34983412505915,605.501872172143,28907.863370256484,58,623.64
1921,53,17,23,398.60935027942594,636.1933956759417,43791.984125394374,41,533.29
1922,52,24,18,698.3822694247491,595.5686139663187,36425.33012148786,10,608.16
1923,69,58,20,371.08427198070336,656.0516939251371,63811.25702245804,3,492.41
1924,29,72,19,712.5251123208204,639.7174044073307,57695.95014520354,46,631.74
1925,24,114,11,743.5765616403885,668.029000794315,32713.332978366983,51,541.21
1926,46,91,18,207.36492998159287,719.847172811641,39136.68029253607,29,432.6
1927,28,109,23,513.8572188498455,690.8742490385159,44289.538615750644,56,611.78
1928,50,23,10,440.04552637460137,674.4619887706178,48913.92279023154,35,449.28
1929,23,46,17,63.22940829241014,551.6975793516041,65095.674122056706,19,357.05
1930,64,72,14,283.30381203973786,672.1687991051188,60361.7348972095,51,453.47
1931,32,8,29,616.2404160662711,736.1313830352275,50770.8795346226,15,741.77
1932,49,59,15,802.8798879066896,499.47387418432413,46090.267251576166,33,557.59
1933,68,90,18,635.4017214048872,684.4691271487812,23399.68948088792,44,620.9
1934,28,111,20,548.5448708769467,642.0320712621768,69379.96439189086,7,623.74
1935,40,59,23,496.8001427553369,607.5102498488527,43293.551032015144,44,544.53
1936,43,13,17,752.3994371972171,690.0564291955977,73322.60360639385,19,704.76
1937,51,39,20,822.2358802936461,735.4852950303665,52941.63938197753,20,754.43
1938,63,101,16,411.97359807137207,688.7615364418876,80379.26312932167,39,493.21
1939,51,113,15,200.00201595345635,631.4404024369237,59094.82300049474,29,407.58
1940,46,28,22,185.27188050931977,602.8265087795921,28519.705531686817,35,449.79
1941,21,89,25,698.2821488239704,657.2313816894772,40783.76779608182,4,728.29
1942,34,61,16,492.941218883842,693.6584646190794,47462.97558992053,20,555.66
1943,52,16,23,527.4862865688078,630.6473486883136,36893.25669337514,37,589.94
1944,30,119,27,231.40235105649305,635.4808504174601,44344.08774226934,22,506.94
1945,58,2,23,387.02166308173,791.1000124919199,29495.91262126836,18,535.56
1946,56,118,19,455.67787791488263,703.9325972979863,50085.81921648684,9,539.94
1947,32,82,18,531.1757575046106,707.5064339196816,53561.1792351641,26,600.98
1948,46,17,18,440.2111941629362,576.9857046970594,34938.35889190822,34,529.44
1949,46,30,21,344.4010702547986,614.640566035327,79103.81440222867,12,540.36
1950,28,103,10,382.3149511096216,653.7340819727119,50952.69891920688,8,462.04
1951,69,13,15,681.2484928920849,599.9431221057425,37748.88700815632,16,590.43
1952,49,96,13,536.717692940525,730.0198649444648,25556.910500521743,30,579.45
1953,19,114,17,591.8235210433328,720.5156153295322,50899.143340957526,41,555.92
1954,64,93,29,365.16892836840054,623.3227331307974,46092.67200779971,43,601.36
1955,31,110,19,56.926477189906336,739.1959303303743,61745.61360929665,44,427.66
1956,37,94,20,421.53435396732556,649.7873951640029,47849.44602542048,23,592.61
1957,39,82,17,370.01441683617554,779.4694858694525,32094.218265969095,41,469.62
1958,28,13,18,552.3518402942119,657.2343065262518,75060.77444266371,50,583.3
1959,44,43,24,992.8585570522763,678.809637516421,56534.37319260779,52,830.82
1960,20,85,21,604.2749026427384,719.9951720584779,46188.36932602462,18,611.32
1961,34,94,17,910.3940239075232,713.8816674903904,52469.577971746075,57,723.19
1962,61,21,16,585.3154543009173,675.5366033067946,57110.629348424874,48,545.46
1963,45,112,20,405.51706436409273,642.9429840278082,28567.150791598473,57,549.24
1964,46,55,29,552.1874117181325,675.706634999656,52365.41329944215,29,740.36
1965,38,81,22,767.0957899216562,609.1907914061942,43248.147900591626,4,734.81
1966,64,40,21,774.4343894481858,657.6066859432058,57609.49978444628,7,712.74
1967,33,83,17,413.69939479353815,594.5346233751003,38897.27113090582,36,497.67
1968,54,116,17,537.9775543548949,560.9559179959849,40929.47217354376,46,538.01
1969,37,15,10,285.60996804932824,652.5213382069721,74943.06647846087,35,441.22
1970,23,73,23,623.7002937037145,713.1138945335836,68463.68136323204,24,722.1
1971,36,52,19,733.0032048583842,696.290232079803,20000.0,44,660.29
1972,22,74,18,505.9699181174024,645.9043852137196,67351.42973696467,48,584.98
1973,20,108,19,399.8923918459808,737.3494849087748,48895.21960613364,4,563.96
1974,18,95,30,554.0196426916344,621.5469304576714,39377.26905651482,32,685.03
1975,55,53,20,562.6188547044749,554.1083669100989,34892.37896438525,21,537.23
1976,32,87,20,512.1715747774431,540.894935289952,35763.23557580017,46,534.02
1977,51,52,17,526.807268650393,590.9404529702141,39800.96082862377,41,544.04
1978,52,30,21,473.92777242959437,690.8312371631114,33093.01124477235,24,549.07
1979,66,33,17,649.3932392339609,618.2598658266306,29681.005083910364,42,559.6
1980,42,57,18,610.434116774769,673.0479320928652,34394.29773734134,49,608.63
1981,41,52,18,352.5345279283776,732.3141691791989,54850.907825985305,28,539.34
1982,29,9,19,348.41140952621083,594.9951518711097,50751.352228561955,44,506.51
1983,35,54,16,461.8438374460157,673.9249865897945,58337.846773277844,51,525.42
1984,32,111,20,610.5255686157768,676.9481536327861,49004.45241184918,55,620.16
1985,61,1,24,522.2086120836221,606.9631005763448,30399.810040328124,29,618.18
1986,33,44,23,403.52743848160173,717.7105462622542,57416.613852404094,47,569.83
1987,44,99,18,539.2277895088745,635.6146472225262,34929.660816876276,50,521.37
1988,25,75,18,450.3784220716592,630.8123509543495,59699.21452983401,29,558.69
1989,63,98,17,632.0729690336198,755.5806609208986,32511.19995564559,54,603.47
1990,42,80,20,549.9587652600571,676.1383371183359,39687.85060394712,43,627.58
1991,34,9,16,452.70827188217845,696.2645274842749,44579.12539148128,54,498.28
1992,46,32,15,534.7278158069693,717.7446465760919,60116.072015854224,45,594.42
1993,25,15,24,697.2572089286302,617.4763000270392,52639.95878191092,30,680.44
1994,32,12,23,414.5554885180434,712.491054852684,50300.01983226387,33,608.17
1995,44,97,25,560.3985472470741,624.9052942501165,78285.03177582959,27,645.22
1996,63,109,15,489.4309489301006,622.7688305330852,22445.25258162282,9,452.64
1997,67,78,14,564.0475525793149,636.4000013845932,34424.335359491735,3,536.1
1998,69,57,20,401.8152587606404,618.8967582527523,33782.17282941513,32,511.41
1999,24,8,23,516.5503149739063,691.1078216328582,23440.215351165883,55,602.27
2000,20,72,23,666.1734923625202,663.3605327572528,39207.20730670959,57,643.96
2001,46,27,17,359.4489528130839,625.4387792691443,60316.537456950595,57,507.39
2002,61,62,25,300.58923450123774,683.7252516577411,41125.28902226373,56,579.95
2003,41,12,17,306.28166532695536,636.2408781306827,45004.955420205355,16,492.18
2004,20,65,24,324.40062046997167,633.5964814817662,24161.67758179577,10,503.77
2005,37,107,18,589.2984931838996,652.4341942450772,38052.11637259479,6,552.85
2006,63,104,20,289.12104712018015,673.1730177833109,43074.51926618624,16,493.28
2007,32,42,16,455.3156982884704,669.492382468871,59636.00633820671,27,556.85
2008,42,62,15,592.7433954966062,631.8375408873585,24876.254031226683,16,496.14
2009,47,115,28,562.4988590822891,692.3555603719701,43174.868814182926,40,701.88
2010,31,11,26,442.1661530056272,638.8802924460172,66302.27045103336,9,681.2
2011,24,103,22,528.6385597632659,617.2507755695641,43323.75071565104,25,614.22
2012,34,43,24,516.0717994606352,576.5989175616324,20000.0,5,542.86
2013,61,95,15,466.36385666777204,699.1589240499511,69187.63666022287,16,517.25
2014,37,17,24,468.37479220181297,650.6195038097004,61023.454138074994,15,601.25
2015,53,97,19,835.314115213544,660.5436179255257,63040.95762618186,38,715.65
2016,26,32,18,621.3966355896952,702.2901457849757,23843.24529881909,50,601.59
2017,55,93,20,872.0976376268214,626.1296884201092,72686.83588770822,25,764.76
2018,65,85,13,425.45553006192483,581.2800375762936,38400.85872333203,3,447.38
2019,39,85,20,487.2550104667779,653.4890351107609,42358.415836696535,19,574.36
2020,19,40,16,300.1811352085029,665.3980776040148,39458.34251011995,55,425.58
2021,41,23,20,378.56497968656413,636.8575466919814,64204.05772932811,48,525.35
2022,25,56,28,785.2869722993751,723.6868789038084,47303.02471242056,55,808.28
2023,28,6,19,421.6948565237366,525.6916716139322,57226.11548881439,40,532.35
2024,30,86,24,787.8921950216688,706.0028318949892,51138.51534326552,10,761.92
2025,34,50,14,313.49566089801647,689.5576825182113,48574.369944606195,22,425.9
2026,25,102,21,341.97964488900845,672.838538885023,35798.23904380706,32,516.21
2027,38,37,23,448.81531684648684,483.20492252654515,77182.10880961649,30,585.48
2028,35,109,14,490.4375117481233,714.1944391635134,28049.095572421564,6,515.14
2029,47,64,16,638.4630938675194,598.6782944682058,56183.809610520264,21,616.74
2030,35,115,21,567.6155625779398,624.6154010808307,55649.848881609185,4,618.75
2031,63,54,18,437.55271139839584,641.4703667604965,67315.34429228638,36,590.39
2032,64,72,22,480.00262902228405,670.3709017325988,70821.35048568918,0,567.77
2033,48,105,22,452.140562032295,681.9714021096275,47939.171008748366,5,577.48
2034,55,49,20,362.80193970114055,694.6420277159648,57955.914588871296,44,567.81
2035,49,99,20,366.8055595097568,690.7926755039258,76473.10565678764,46,542.69
2036,28,115,24,654.1825837150114,662.6463602106563,49022.34849616622,3,704.07
2037,62,11,19,225.775260810929,670.7961329528796,34003.49787402235,29,450.92
2038,42,88,14,742.6038046167582,595.4623142088876,44232.97830950868,29,647.82
2039,50,49,26,448.5508661596652,612.4486596590489,30430.310020782992,16,588.56
2040,55,21,23,384.12370904117597,694.7730111837416,55577.252164920836,59,574.7
2041,58,115,17,610.9638936045903,691.8604743364341,65966.84312210952,55,663.75
2042,25,66,14,722.7824876220676,686.1899708222211,48184.377618986924,23,605.5
2043,28,63,25,667.6448662405936,624.2791619171736,25685.599258195394,30,694.01
2044,39,104,21,575.2778074039836,695.5246065971847,65324.76252586516,27,652.23
2045,68,83,11,663.0295234582754,591.9377773759821,23355.51557651332,44,544.13
2046,41,103,26,242.52536342842012,703.8679904931137,26810.678331154384,42,515.87
2047,58,28,12,421.72541877677776,636.9564599377055,47324.92418757922,3,460.74
2048,34,17,18,363.3244909962733,734.2085203170316,53776.778685132485,38,516.76
2049,29,6,25,683.6958096822763,573.9278953967257,56333.71248137531,18,645.25
2050,63,19,28,442.478297161417,738.1702022959261,49007.9067193029,23,647.01
2051,49,56,23,626.8109835173083,631.9267835418269,76400.65647702286,6,763.56
2052,32,102,19,580.3785413732957,631.0260371994128,50977.52511624803,45,581.03
2053,33,28,27,370.65395957544786,659.7419409492799,65520.02152629403,52,619.38
2054,39,66,17,411.95626850355734,615.1460543599652,61804.318461420466,47,549.4
2055,45,38,17,694.0726536222089,646.3835499348846,30606.894016932056,52,620.55
2056,37,119,21,383.677602697338,613.1186867364572,47454.04269071718,8,531.61
2057,50,37,11,518.7301415293218,614.9468234510407,81849.80769921528,21,499.98
2058,27,115,23,382.61880705103323,674.3442975150286,42434.737190896136,53,596.41
2059,57,116,19,452.9071719626209,604.9217252348242,39880.69213464964,1,559.74
2060,49,68,18,493.0757084045042,611.5902882497259,52558.63372215533,26,587.57
2061,67,86,11,382.5700234553763,581.3604375126796,42972.20106109922,15,455.24
2062,50,90,26,355.9329569024178,624.803466001933,38094.431307466424,4,529.74
2063,19,49,15,542.9410005166163,715.5801014861961,42750.7490855362,11,544.25
2064,50,43,23,373.28938868132354,607.7033179948515,71480.14507052938,51,580.11
2065,50,36,23,378.4013666451991,613.418336740638,47950.71962783641,25,528.22
2066,58,58,23,359.1420284447044,659.6960973240767,30078.87450867932,14,519.92
2067,30,13,25,488.31379305030225,631.4601783100237,27323.801928677534,2,614.96
2068,47,52,14,641.5552451599762,761.4077216674825,83102.07398081705,8,646.99
2069,50,58,28,725.9792954468401,641.8736017661872,46649.98445848846,58,789.44
2070,30,32,25,391.1122871009332,666.7609173108685,56518.67751448128,27,578.28
2071,69,81,15,822.5466189996816,697.1884392399661,38429.34160490586,38,633.64
2072,43,105,18,349.29427089398064,696.2288932931425,54814.78953907124,35,566.23
2073,39,100,13,662.5322784991804,661.664379077869,71889.94477402298,24,593.09
2074,56,119,19,391.74553189768363,641.9436256657,40216.052243843675,40,467.8
2075,19,60,14,369.36150951949844,751.2014268189629,56878.80169922874,27,504.85
2076,55,110,17,388.28657648234173,645.0119862342867,28913.80586164418,46,456.36
2077,56,83,21,492.13284505263215,627.915494778576,80342.99177550188,54,603.12
2078,43,58,20,586.9958256550416,617.707550585299,54028.03895366862,20,576.93
2079,63,99,25,600.4802056857233,563.6598398646622,43808.09233471562,28,674.52
2080,67,110,16,358.40224769781673,691.0807876118581,45531.88815070754,24,497.31
2081,32,104,17,351.55110687330966,532.5965801449587,42349.42738228497,29,427.25
2082,51,56,20,362.50419599546797,649.713857954754,43116.4225381476,38,523.02
2083,59,28,26,483.2968396421733,639.7569682864307,20000.0,56,618.05
2084,61,1,29,468.4766593713688,761.9982596115724,48530.51401854867,10,673.03
2085,66,42,17,357.47368068953074,558.4174385643187,47901.81979091431,18,513.96
2086,57,82,18,540.4405541094866,604.9448356507821,57329.92305890716,10,600.53
2087,28,48,20,839.3853212502977,643.1951770659175,42152.8438033771,24,694.5
2088,20,40,20,424.2926807247273,640.1235331265416,38434.45528788466,0,530.51
2089,23,97,18,434.97322681946997,622.5227704594978,49883.37583320537,31,497.46
2090,26,63,15,583.9492355486553,645.9506045298916,25814.478228642743,20,496.17
2091,23,76,23,416.17755623948074,587.0218635565129,52151.347813018765,44,544.27
2092,26,72,22,600.3446722577273,667.8596439497469,22072.711107174186,12,598.21
2093,56,88,21,392.21859398314393,533.9257328961211,66812.27973246193,33,573.65
2094,48,80,20,774.8179411365952,648.7115322061371,60264.04933491162,16,665.56
2095,49,114,20,551.7162458888441,619.9821652868213,36107.211853639805,50,583.22
2096,58,4,23,406.9965576384933,700.8143971378317,59917.07020007055,54,598.24
2097,67,38,23,411.6962450796089,737.7655535316652,51672.713363808216,46,576.23
2098,29,108,31,422.9300370937948,633.4473915624822,34864.846533727105,18,666.21
2099,25,27,19,705.9124499373311,719.5362964570716,20000.0,9,628.46
2100,25,9,20,309.68734885980746,634.1941859684795,54746.53525139678,41,490.64
2101,67,111,30,399.80874943107426,601.6936738435455,38085.77229297448,58,659.41
2102,45,16,18,415.7509164611861,737.2951816092809,66424.54354544119,8,539.13
2103,37,56,26,497.6468049864593,676.0388222367003,50210.50600822777,50,663.94
2104,64,76,18,459.33354610298085,650.2219261304907,39506.25955254024,10,519.09
2105,24,31,19,276.31582529143054,684.3588737549325,76967.58099635708,37,483.99
2106,28,88,20,440.02659746067985,663.7107517565083,58646.697389045075,30,559.14
2107,37,119,14,485.06739752225474,646.5390296029241,20000.0,1,542.23
2108,33,14,19,405.7853247380325,583.6782586346002,42704.123468137004,23,475.66
2109,21,109,18,603.0163233571498,636.4731631419367,29238.66511981365,41,560.23
2110,23,25,15,637.911264313047,681.1627711729236,38003.03093419537,46,610.13
2111,39,34,20,488.24199504059106,643.8614287156595,47829.01401622196,4,548.4
2112,43,67,26,534.5812380276094,695.1162880565194,55310.72762881319,49,653.12
2113,20,24,28,175.84160039760934,669.1827511933394,53920.486131703605,29,541.46
2114,58,118,20,436.83458417572524,606.0931840957296,66168.09614847203,38,556.5
2115,59,106,13,650.7232537636869,584.0414021083939,59548.97566263,34,579.37
2116,31,73,15,436.4845125231084,642.1410750034916,58621.20393688258,52,505.07
2117,28,26,27,389.41074854120586,623.7885775947706,53022.38484699911,58,603.69
2118,35,20,23,841.6533389046397,666.8160904810843,69301.98279088852,56,766.06
2119,29,64,27,772.8615785293707,614.0931170618635,45255.851852136235,47,726.78
2120,40,104,22,570.1362368723236,619.2303837122562,45645.45096897214,16,571.29
2121,29,10,22,670.8365917220071,702.6534858797456,21416.399705412045,30,698.33
2122,30,83,27,166.10968730628832,657.4101484313949,65842.46065715054,1,513.06
2123,42,67,21,381.867283905694,614.8636467286353,48846.11366331268,15,515.35
2124,62,24,28,429.5063190240273,650.882090436751,94004.08559256908,20,680.94
2125,68,5,16,464.60298516995806,718.9455621500841,43917.009623563135,29,507.69
2126,36,67,24,426.50839685390565,664.6893344137361,51328.67194125103,51,617.76
2127,63,58,16,117.496056272548,679.6475404712564,58197.5743041262,0,407.49
2128,53,27,25,557.903692806284,612.3882731736279,33471.50040516931,13,622.33
2129,62,80,27,581.548119242091,701.32096885673,55378.215708188414,15,685.77
2130,25,113,20,740.2848187384973,765.9051130231901,50519.92148085778,54,669.8
2131,46,15,19,381.7536102837555,610.4266178743574,45444.677154847435,8,518.06
2132,49,35,20,369.47552633301467,590.9053012814005,67589.0593811451,48,536.97
2133,68,76,17,98.0023271053297,658.7771121917574,36443.769231340164,7,361.25
2134,61,105,21,455.9649745113671,693.7752524922205,54123.53169623332,8,598.37
2135,35,53,14,635.1667671593257,645.4305163974869,71819.96437077569,33,634.49
2136,23,44,22,408.2348206710921,597.3396801978669,39400.67366065552,44,542.53
2137,35,26,20,821.5167227815473,644.5707919109805,45546.71025961552,32,696.89
2138,36,47,22,461.51077463157145,679.9046136388728,85179.56845207742,21,601.75
2139,39,34,16,522.0488426432834,629.6484086526971,57115.86597734086,29,547.89
2140,54,87,21,295.5345379127609,680.3627508877461,42407.037850360735,6,496.21
2141,49,95,22,543.0830517762919,708.2355392619955,62039.371401177166,17,614.76
2142,58,50,23,203.1020307720957,662.0115312885224,41478.59672613461,20,496.4
2143,20,84,24,604.0546932519717,648.6026114360853,26526.261137598936,4,644.7
2144,45,12,16,608.6642264353118,691.4671962613141,70585.45917897756,6,614.25
2145,27,87,18,703.8937136504765,607.1949586281385,33454.11103803478,11,607.4
2146,68,4,25,347.0046921848467,602.2645083153539,86775.68937495936,58,619.07
2147,52,87,21,524.0843177446129,636.6713857535507,42660.01436806691,16,545.87
2148,46,48,16,584.5724839079757,625.4060272592767,81998.97022342784,57,558.33
2149,32,55,23,566.3422457495465,609.8329012354762,29469.93397219913,23,613.61
2150,50,112,17,370.2051087297723,741.5234237499387,65382.40379399379,36,563.38
2151,24,1,17,141.20271656657894,758.5996604747146,57495.894094769756,43,438.71
2152,29,118,17,552.0440445326722,632.3147478872208,62566.19338332728,18,583.02
2153,66,89,23,477.1250482535121,654.5859474874183,64520.340600143914,44,590.11
2154,47,66,13,414.999411055784,640.6078589968105,42533.82286578242,15,413.04
2155,38,30,13,614.59180455732,705.3749620059078,30367.342369955022,24,522.91
2156,48,3,13,493.262069276835,715.2822780920023,49236.23404491173,26,535.7
2157,41,21,26,302.1207420848301,561.1368100655177,53345.45386377701,50,507.11
2158,37,89,20,210.28215663556676,673.8005400032813,42922.33068266743,54,440.5
2159,54,84,21,330.6555102300252,584.6589329419426,54163.30955239793,41,474.2
2160,21,49,22,858.951844215018,737.9136078937639,54944.3829676211,43,743.48
2161,45,116,9,608.416516089916,672.0124015105199,36349.60330184201,6,532.62
2162,61,86,14,528.2918512962518,608.8325230818682,55924.56922535699,45,513.86
2163,37,85,21,472.7508609221293,637.9339306031073,45991.81964458031,41,595.54
2164,41,62,28,462.8910590078846,635.551137086692,39500.28649694943,59,617.24
2165,67,97,22,675.0793975038642,676.2556471442908,61810.627073359894,7,723.12
2166,66,116,24,426.41063871448523,702.0956302088739,38345.131824596836,14,598.05
2167,68,38,26,586.5380616026439,592.5896354014145,43149.986151429104,57,644.76
2168,49,15,26,447.7358074562609,741.9377250456057,51080.76275279984,15,634.52
2169,58,110,17,791.0234947752595,730.2845053910422,70614.67430981358,7,667.04
2170,53,52,24,611.3432761367455,606.2338216204478,52891.761165864475,35,645.9
2171,51,79,16,686.8335222025438,653.6400897181155,57924.32498712001,31,658.9
2172,53,46,21,412.3385337967642,735.5404272057158,45535.361960052556,16,576.56
2173,19,25,20,658.7204168851133,711.6459293338742,48822.65563435489,35,602.45
