"Country","Month","Vaccination_Rate","Booster_Dose_Rate","Vaccine_Type","GDP_per_Capita","Healthcare_Access_Index","Population_Density","Median_Age","Days_Since_First_Vaccine","Stringency_Index","Season","Case_Reduction_Rate"
"Cyprus","Jan-2020","5.1605501477556","2.4592837983554","1","48209.852283556","82.824659138283","444.91143842592","38.015898787735","0","47.449438037194","1","22.29511391868"
"Cyprus","Mar-2020","0","0","1","47592.261373055","78.824478079083","1211.1678212403","47.799192293725","0","79.52539513605","2","13.795102191647"
"Cyprus","Mar-2020","0","0","1","48456.273543938","78.560237424408","473.96313419999","42.233779050716","0","61.027737512869","2","16.455079930999"
"Cyprus","Apr-2020","7.0478944243899","1.5522321785428","2","45591.767730464","81.140782356631","1292.1334314903","23.396102748323","0","88.336187969068","2","17.533189946375"
"Cyprus","May-2020","0","0","1","47804.844812128","81.003849761727","1671.1285300062","19.060270790183","0","38.7864855694","2","17.711043624261"
"Cyprus","Jun-2020","0","0","1","45805.669880602","78.471621141849","1442.4623203824","44.681897883932","0","47.652837497705","3","16.055759116262"
"Cyprus","Jul-2020","0","0","1","46817.974923636","81.581489007092","1837.2016287272","30.202746147913","0","73.563314208672","3","14.172210256364"
"Cyprus","Aug-2020","7.0911438963328","2.5482101485416","1","48685.783438967","78.694202112387","281.40693193802","20.636941906689","0","79.017696960348","3","19.352720487922"
"Cyprus","Sep-2020","0","0","1","47454.28238532","81.752084511681","980.17986510595","19.296624814069","0","65.929016305704","4","15.319918277757"
"Cyprus","Oct-2020","4.9173964075622","2.6159721171519","1","48693.96687418","80.018796676151","36.675580361462","44.98853268253","0","85.927488827531","4","18.139539005964"
"Cyprus","Nov-2020","0","0","1","48735.884446374","79.181206467426","1653.6876024711","27.321689878565","0","76.601031860037","4","14.538301112401"
"Cyprus","Dec-2020","11.143987600991","3.8560455054325","2","47009.392157895","81.776787029646","1249.4301815527","22.892443060633","25","79.135325220269","1","22.032996901419"
"Cyprus","Jan-2021","35.93306674433","11.278029850281","1","45980.658183018","82.084670590444","1118.0620847591","46.25447858712","55","41.516090344283","1","39.258934759645"
"Cyprus","Feb-2021","53.233401768635","13.872243627201","1","46790.665873421","80.181339428977","651.00406597858","39.965436607925","85","35.110647836164","1","55.089451696358"
"Cyprus","Mar-2021","60.870486908447","25.935636707104","2","44850.738089095","82.65044428886","578.04109652773","37.681637296914","115","88.537851882136","2","54.727213008403"
"Cyprus","Apr-2021","88.08349960142","33.30682408601","1","48266.086276046","78.625069827158","1404.3090794868","18.733490340788","145","80.361366560367","2","75.536748692318"
"Cyprus","May-2021","88.01203910574","38.624988283144","1","46124.841672211","80.725480142904","629.71735022351","32.019915106588","175","45.123909369862","2","72.84805927145"
"Cyprus","Jun-2021","84.792784703659","50.490933903406","1","45437.703227951","80.770381378102","1734.1661077544","18.697817379981","205","67.56878833751","3","76.49996425587"
"Cyprus","Jul-2021","87.42354562201","46.071384638999","1","45904.727660311","82.474033050513","1280.6648419214","46.744290677594","235","64.091859256984","3","77.337268012077"
"Cyprus","Aug-2021","100","22.189585436397","2","47404.15829518","78.792538351611","1022.0700645187","20.638658495487","265","71.516304120626","3","80.873417042877"
"Cyprus","Sep-2021","100","27.325414862871","2","45519.35313033","81.4352201751","1448.0729076981","41.113738538545","295","77.055179347783","4","79.079023996108"
"Cyprus","Oct-2021","100","39.943451495648","1","47118.258436199","80.432468597132","786.17617253207","43.912118957941","325","48.531883368253","4","80.303644072802"
"Cyprus","Nov-2021","89.765162136313","51.654476238666","2","48485.13508914","82.171828925216","764.48723838746","33.318470427225","355","33.029250805767","4","89.186814378123"
"Cyprus","Dec-2021","100","55.759135675324","2","46707.96727224","78.875044804783","123.32641790991","29.978418067611","385","52.467520313736","1","84.571065301519"
"Cyprus","Jan-2022","100","25.217578181334","2","47854.687071896","81.014818748324","1033.9606517542","20.79934738403","415","65.909426400171","1","85.173656816677"
"Cyprus","Feb-2022","100","31.373756392792","2","47034.399268755","81.349142437066","837.41991413873","27.599727057719","445","23.397341551077","1","84.619999545125"
"Cyprus","Mar-2022","100","46.829029603149","2","45669.973727798","78.563661673774","1619.343639802","33.716433142266","475","41.478669149183","2","89.629516578357"
"Cyprus","Apr-2022","100","56.748949973353","2","48839.79675432","82.860324660409","1059.1772556848","25.021300433821","505","75.863260798577","2","83.795590329767"
"Cyprus","May-2022","93.044792848936","27.290198591826","1","46036.086451666","79.203327897184","911.81508966883","45.965031641125","535","59.938699846498","2","73.291759033873"
"Lebanon","Jan-2020","2.7331124958516","1.0531545033725","2","45335.93525253","42.381891029775","1885.0997355805","30.744205093024","0","34.447071957373","1","14.380765556134"
"Lebanon","Jan-2020","0","0","1","43582.92738483","40.778374247436","73.365071650715","39.017408148161","0","62.717428480286","1","10.913459603675"
"Lebanon","Mar-2020","9.7800297599841","2.403128105189","1","42406.937498646","42.611524942156","1496.3382741575","24.448864093384","0","43.891646834293","2","19.350378355836"
"Lebanon","Mar-2020","0.87703497724331","0.45646358786761","1","42761.562844764","42.463582721915","1374.8861859106","39.791293734776","0","58.684420728044","2","11.378463322964"
"Lebanon","Apr-2020","16.350071657314","5.0358382970565","1","45675.075224767","41.273511699969","1097.1560470448","40.484462848214","0","89.994737878322","2","19.520200468808"
"Lebanon","May-2020","0","0","2","45056.066932153","41.660216203524","654.63884911982","37.479375442715","0","81.335630519215","2","8.4313413206208"
"Lebanon","Jun-2020","0","0","2","43629.972336185","40.565039820619","1135.1164685974","21.074431220427","0","78.411497014343","3","7.6752145773638"
"Lebanon","Jul-2020","0","0","2","43106.848165049","41.12359100618","1879.0028913233","43.895866776111","0","77.443791514704","3","9.0371793300157"
"Lebanon","Aug-2020","0","0","1","45245.936968839","41.101090983892","1460.9155343538","26.061064491757","0","47.670474856547","3","11.986751576958"
"Lebanon","Sep-2020","0","0","1","43504.217237191","42.240550512828","1637.0131484336","35.41599086386","0","22.253749546114","4","13.577199987692"
"Lebanon","Oct-2020","0","0","2","42707.460327068","42.552337873056","1823.0594118324","44.018782851642","0","41.357643314846","4","12.1095843716"
"Lebanon","Nov-2020","7.9626279952691","2.6138591695008","2","41878.249458466","40.508896672132","1521.8262040745","42.366322628068","0","75.228403149661","4","13.744312400804"
"Lebanon","Dec-2020","15.448306892097","4.1848610486497","2","44172.599002726","40.708172968109","577.67468726365","34.651910926111","25","79.664508167868","1","18.98563083586"
"Lebanon","Jan-2021","36.160210649846","14.406703645783","1","42361.658497219","41.524553854139","66.751802883472","24.753788456539","55","50.273836311086","1","39.059842048622"
"Lebanon","Feb-2021","37.034517037635","16.133126724297","1","42180.481661323","42.862516534731","207.77173011221","45.354692839595","85","20.02168123405","1","40.085061460498"
"Lebanon","Mar-2021","50.578529496239","25.050873979374","1","42148.789915626","42.422472791881","151.79284378952","47.507853950759","115","23.568182505416","2","53.024751272982"
"Lebanon","Apr-2021","90.345588888536","32.280351153696","1","45179.440985764","42.464529103488","1846.1630180692","30.037283533794","145","55.437621414813","2","71.401364460801"
"Lebanon","May-2021","74.18395681388","37.122630076579","1","43722.026006026","41.511020144289","1428.195839037","47.369460035542","175","66.672924291516","2","59.50203154327"
"Lebanon","Jun-2021","100","45.638852964886","1","42257.810009988","40.594748419812","919.06448915058","44.427309898847","205","41.915821854595","3","80.588545364547"
"Lebanon","Jul-2021","100","53.476137812666","2","43011.484814102","40.792966455898","41.957057133426","21.424341523341","235","40.481751053676","3","82.69493766197"
"Lebanon","Aug-2021","92.840327768161","23.627038189717","1","44619.673298663","42.042400746282","1106.0237954806","26.01604559027","265","45.978378385311","3","73.178756526569"
"Lebanon","Sep-2021","98.200913691985","54.902372124668","3","44688.714537986","42.796531750792","1289.0563817988","19.062287555375","295","89.773380949049","4","76.93136931919"
"Lebanon","Oct-2021","100","30.113448122992","1","44681.116141043","41.593223031486","508.58665727295","28.702277980106","325","43.908368184622","4","76.388114382617"
"Lebanon","Nov-2021","85.979815043521","45.088369071784","1","42763.36532493","41.416675911099","1761.8929097455","22.217173396292","355","28.556393499817","4","73.124877525296"
"Lebanon","Dec-2021","82.068464975458","35.083544658978","1","43752.014708748","40.780269123919","290.68888359718","44.274514478299","385","82.011791630022","1","64.957579095385"
"Lebanon","Jan-2022","95.816805800585","21.210647112622","2","44986.82674221","41.433702338108","1362.5549763064","40.814682097905","415","85.473959697783","1","69.135950833401"
"Lebanon","Feb-2022","100","23.346536402047","1","43147.634360206","41.904501306692","523.50734913306","20.334715645215","445","71.153361129731","1","79.548395880732"
"Lebanon","Mar-2022","95.661934129122","24.01752171629","2","44327.036882217","42.758359266694","995.98841050001","48.125621498172","475","82.430774306693","2","64.533593036499"
"Lebanon","Apr-2022","100","32.923549891782","1","42036.800278381","41.975791852391","1446.6287001586","42.752614087747","505","30.487140023227","2","80.112793456081"
"Lebanon","May-2022","87.200187263742","40.535088977763","1","45818.318692591","41.077533216999","589.89050991361","45.229002308832","535","52.092732710201","2","71.97128455104"
"Namibia","Jan-2020","0","0","1","2241.0517344979","61.198066636805","1750.1443325303","28.936243273554","0","42.803768375036","1","5"
"Namibia","Jan-2020","0.92608001226495","0.38336185409421","1","2264.493741824","58.486011988776","29.235870713463","20.346126467864","0","35.636000647916","1","5"
"Namibia","Mar-2020","0.031979906152884","0.010413814543331","1","2230.2146708473","58.616959941194","1378.3341509776","29.176476987124","0","55.827943246379","2","5"
"Namibia","Mar-2020","11.732290912935","5.1057721550651","1","2153.5387918347","60.320618049391","1782.7156696845","19.314123959892","0","25.007717532326","2","11.347019576152"
"Namibia","Apr-2020","0","0","1","2109.6189174462","58.352620305487","1868.5687222725","22.614062844997","0","34.308264233588","2","5"
"Namibia","May-2020","7.6117101307367","1.8412978283103","2","2155.8259826047","58.825960426127","1155.7426662054","44.309852986135","0","74.505650575244","2","5"
"Namibia","Jun-2020","0","0","2","2100.6431064889","60.969439434802","665.48077075333","29.780274879396","0","22.73925781387","3","5"
"Namibia","Jul-2020","7.3533745325251","1.5458187500169","1","2073.8432126688","59.213015039899","353.55487515278","26.070988584588","0","81.431886121299","3","5"
"Namibia","Aug-2020","0","0","1","2123.4497378035","59.840766405965","482.67085327766","39.732087596828","0","54.404391158167","3","5"
"Namibia","Sep-2020","0","0","1","2243.3171425357","60.605673501821","974.00668696045","35.208664889428","0","24.168089660175","4","5"
"Namibia","Oct-2020","14.198444873731","6.0986726429689","1","2212.25651982","59.179232940678","1094.2978357286","33.602091624926","0","46.682250067563","4","11.255230761197"
"Namibia","Nov-2020","6.1068022421246","1.2340931762337","3","2178.3068090604","60.393897678353","1712.69288669","32.947318154057","0","78.448185135542","4","5"
"Namibia","Dec-2020","8.8328233142397","4.089496036959","2","2261.1854846619","60.189839293276","1055.7235681165","28.604578806289","25","88.600029091953","1","5"
"Namibia","Jan-2021","38.866497063755","16.043807038343","2","2152.6248280823","61.339479155567","1147.6478289375","48.009204174681","55","20.531399132174","1","29.393900974093"
"Namibia","Feb-2021","59.259187876094","29.51297591348","3","2067.9689796721","57.886101958691","949.80428698248","18.937398560172","85","88.217278756366","1","39.65192030838"
"Namibia","Mar-2021","56.006057863976","12.570842630448","1","2149.6821817768","58.044825522513","676.89729072549","30.525952647131","115","89.294504389246","2","30.770235855484"
"Namibia","Apr-2021","74.697580839401","44.439549387985","2","2283.1483113641","61.351922106959","984.18368876737","40.284027195858","145","27.731018885881","2","53.157007394511"
"Namibia","May-2021","100","40.213412839086","2","2229.2719516155","58.792468742738","1752.6417521557","32.714317789094","175","34.712957253508","2","69.348527753369"
"Namibia","Jun-2021","97.641285354663","48.832845431328","1","2150.0989841759","60.784690831248","1173.0951639728","30.497987277665","205","27.671850923459","3","75.482141283241"
"Namibia","Jul-2021","96.399582261676","43.932712342428","3","2100.0196227872","59.914891953453","1531.2213961167","42.24268264701","235","56.794234021965","3","69.921646662111"
"Namibia","Aug-2021","100","53.641105510296","2","2144.0357201162","61.453709168924","874.66036050142","18.782870488286","265","45.383186610982","3","74.903568834856"
"Namibia","Sep-2021","98.651864743056","46.899577462581","1","2111.2430457914","58.217548223589","135.70378449703","26.568053297265","295","60.032927736226","4","68.727660275546"
"Namibia","Oct-2021","98.866452058927","30.249464150192","1","2236.3905230341","58.134897820836","1117.8243849335","25.932018314366","325","37.041194382012","4","68.035725636024"
"Namibia","Nov-2021","100","54.84057149575","2","2272.879878868","58.892255582604","1194.685896108","40.084203133981","355","47.505611351946","4","76.499468851529"
"Namibia","Dec-2021","75.395641779038","29.311953557161","2","2207.4523837817","58.045227770099","1088.918121787","18.553603927711","385","74.497475970238","1","49.224880300011"
"Namibia","Jan-2022","96.693038545572","50.229252861127","1","2101.5067656186","59.309821128163","467.55107545567","28.812845624802","415","89.872231652473","1","58.769442400905"
"Namibia","Feb-2022","98.16011339897","31.296465826003","1","2247.6282261404","60.318062401143","479.98224514093","30.063802534735","445","55.469823475296","1","67.744643424735"
"Namibia","Mar-2022","100","35.222645317889","3","2163.0440900966","60.557315022233","1861.2060967703","47.042422526825","475","23.986700710698","2","70.673670729147"
"Namibia","Apr-2022","98.864181317692","36.838940891679","2","2272.5611992601","58.287386069461","909.19874361714","24.157153212388","505","82.587531887856","2","59.816844183203"
"Namibia","May-2022","99.753509306563","24.100858742274","2","2218.6953857435","59.154822440251","1775.9408731982","49.226620473047","535","59.049769439114","2","66.193342915487"
"Turks and Caicos Islands","Jan-2020","0","0","1","28010.42811835","46.983336316225","1088.6635492624","37.253440696435","0","62.600020701421","1","6.9395444299221"
"Turks and Caicos Islands","Jan-2020","0","0","1","30121.585232241","47.677448438468","1302.6660797895","19.611615967789","0","65.733794709317","1","5.9671058849554"
"Turks and Caicos Islands","Mar-2020","0","0","1","29743.553006901","49.02670265576","904.82670959472","26.973755570354","0","29.858339935711","2","11.525769712792"
"Turks and Caicos Islands","Mar-2020","0","0","2","29139.085636537","48.021356669607","101.09491546316","47.821517941939","0","63.955624530962","2","7.4959916773141"
"Turks and Caicos Islands","Apr-2020","0.14381996244266","0.069615241210161","1","29099.02275115","48.610632208546","1559.2434467566","42.643572871369","0","35.839783910557","2","9.4160934995194"
"Turks and Caicos Islands","May-2020","10.08354493694","3.3804516525532","3","27576.160131089","47.844341308762","861.81510596473","28.432750472896","0","65.18737936161","2","12.114101525281"
"Turks and Caicos Islands","Jun-2020","3.9977991761685","2.3676439891153","2","29754.659806956","47.447820572255","656.52434689763","34.545547350084","0","23.200863033359","3","13.422075981679"
"Turks and Caicos Islands","Jul-2020","0","0","2","28089.574927255","48.466639189932","1114.6196484409","21.481836487362","0","85.249105131081","3","5"
"Turks and Caicos Islands","Aug-2020","16.826475940133","6.7374594282396","2","28154.220245182","46.990530171615","1089.7147047821","32.087007135072","0","47.307924940375","3","18.982556885049"
"Turks and Caicos Islands","Sep-2020","12.090877114728","2.6402609250659","1","28467.249553029","46.693468103067","479.44272472959","19.652537511128","0","89.736946903191","4","12.423703401824"
"Turks and Caicos Islands","Oct-2020","0","0","2","28546.02349584","48.674217602151","1847.7173152586","37.177612448524","0","33.097589604208","4","9.3000339784059"
"Turks and Caicos Islands","Nov-2020","17.570713415312","5.886011143626","1","29394.61104055","49.078961927903","1261.6868905765","43.275133071531","0","32.014451219076","4","22.450698194739"
"Turks and Caicos Islands","Dec-2020","14.132556262922","3.824576074715","2","28122.281693927","48.687814628872","1618.1395897625","32.841198584171","25","32.656744452634","1","17.119168758075"
"Turks and Caicos Islands","Jan-2021","23.606943792464","4.8846919240456","1","27846.938438001","48.749595542587","1691.1632774016","26.275800681935","55","42.795134386492","1","23.364537649387"
"Turks and Caicos Islands","Feb-2021","45.315834050858","18.174356343579","2","28477.926565983","48.22695842608","777.85219967625","28.869710007335","85","64.413605122144","1","37.020442851811"
"Turks and Caicos Islands","Mar-2021","41.17796663029","10.695539527474","1","28477.109613606","48.220269284516","1829.9122396374","19.157913521054","115","37.056270877929","2","36.871479495489"
"Turks and Caicos Islands","Apr-2021","72.604879826739","27.000326148076","2","27980.868958946","48.122119709254","1768.8759545639","47.141687677386","145","87.114922330752","2","48.893239465808"
"Turks and Caicos Islands","May-2021","89.930466296536","26.422681530735","1","27303.268482875","48.444670513449","1875.5597037494","23.981931041334","175","64.586050279882","2","65.412577254983"
"Turks and Caicos Islands","Jun-2021","100","45.874408960689","3","28274.558546369","47.419947831048","1090.5948949285","30.272060195709","205","20.099800980127","3","80.298109827655"
"Turks and Caicos Islands","Jul-2021","100","49.878984187471","1","28784.68451139","47.448787469647","41.912436060985","35.998366120685","235","28.663246625881","3","83.825717879058"
"Turks and Caicos Islands","Aug-2021","100","20.380248096724","3","28764.482080135","49.237573962875","125.41516922069","36.672945563709","265","44.452892518314","3","72.306774474429"
"Turks and Caicos Islands","Sep-2021","95.897264876192","29.171471521567","2","28360.662966239","46.463615277351","786.67531067027","38.94471260835","295","37.805167716447","4","76.026930455436"
"Turks and Caicos Islands","Oct-2021","93.480478459766","40.686173903739","2","28471.695544477","47.621794317437","185.68217218398","24.462107664383","325","30.827271218954","4","73.981769964301"
"Turks and Caicos Islands","Nov-2021","100","57.95760525137","1","29007.495142515","47.926888867102","1037.3038648923","45.94109719625","355","34.387692948684","4","74.091191854946"
"Turks and Caicos Islands","Dec-2021","100","33.806298565439","1","28006.597205148","47.303378205374","1237.5083698006","23.522745409577","385","48.913804356738","1","73.41762193638"
"Turks and Caicos Islands","Jan-2022","71.404799613256","42.09857803426","1","30015.878396517","48.086056031861","1593.49815279","31.772563776514","415","51.768651687989","1","55.469454431547"
"Turks and Caicos Islands","Feb-2022","92.805276156621","36.982352171176","3","28210.459623566","48.287251658174","1419.2218586038","42.917589276613","445","59.474712054467","1","67.535467075096"
"Turks and Caicos Islands","Mar-2022","100","44.453230132114","2","28275.448038898","48.338742668145","523.01734770661","25.843101360916","475","70.03055412666","2","74.610782105286"
"Turks and Caicos Islands","Apr-2022","100","30.777539629924","1","28559.641354515","48.129188004415","588.850667166","40.894430836772","505","76.415055631163","2","72.429264689646"
"Turks and Caicos Islands","May-2022","91.227504300213","42.371682453604","2","29306.855576295","48.375346596549","791.68735673555","30.635317580918","535","37.837233655107","2","68.823121925167"
"Netherlands Antilles","Jan-2020","2.6381908567934","1.4844243221017","1","8985.9557175358","70.086604673529","53.067171270389","43.116524629243","0","25.235765359786","1","9.1430321489066"
"Netherlands Antilles","Jan-2020","0","0","1","8978.2479090354","70.136246963761","1397.7425529992","25.183376039447","0","24.791721859823","1","6.794436613085"
"Netherlands Antilles","Mar-2020","0","0","1","8548.0410525257","71.844178255764","577.08687237885","30.095619718719","0","77.093523972827","2","5"
"Netherlands Antilles","Mar-2020","0","0","1","8936.6352954311","69.576812994526","869.21740101513","30.232189269005","0","65.33049435648","2","5"
"Netherlands Antilles","Apr-2020","0.11736369721936","0.069802145626777","1","8277.417244264","70.119241606974","796.29852070139","28.122685094034","0","26.793789168836","2","6.6734701047552"
"Netherlands Antilles","May-2020","0","0","1","9020.4652624976","70.704783400938","1430.7712922517","37.585506549048","0","49.902681368586","2","5"
"Netherlands Antilles","Jun-2020","0","0","1","8437.2430871158","69.908010504434","1760.73620644","32.090015224061","0","63.764582522005","3","5"
"Netherlands Antilles","Jul-2020","10.838206418313","4.5387584149437","1","9053.6109410707","72.497831397651","231.98431562025","23.686542758298","0","75.098600405761","3","9.7370890599075"
"Netherlands Antilles","Aug-2020","1.6633886595066","0.70158754719631","2","8631.9742502656","72.328287798249","225.87770255717","48.760935755756","0","72.510837665645","3","5"
"Netherlands Antilles","Sep-2020","0","0","1","8825.1782913822","72.128695939295","771.45589858049","37.62516460266","0","76.962380689728","4","5"
"Netherlands Antilles","Oct-2020","0","0","1","8816.4060247618","71.626239162742","1983.8303439178","19.747889167649","0","54.373137524066","4","5"
"Netherlands Antilles","Nov-2020","0","0","3","8542.5149597972","72.154618620529","1072.1691079816","44.098783376505","0","63.921192687186","4","5"
"Netherlands Antilles","Dec-2020","13.16094246299","7.3854943547828","3","8705.6182305608","72.018266322172","1993.0789231301","27.562247513965","25","42.723206961803","1","15.086101722556"
"Netherlands Antilles","Jan-2021","22.853130774759","13.545209221878","2","8989.2745346719","69.614728231985","1014.8722286949","40.355145175265","55","58.006260920029","1","20.055906803829"
"Netherlands Antilles","Feb-2021","52.699286054278","18.430775595519","2","8392.0989445191","70.570992774727","96.257783655378","29.661657962728","85","46.593668137688","1","41.246992026115"
"Netherlands Antilles","Mar-2021","63.036555308075","23.619105338201","2","8296.4502851833","70.181959402517","1257.6262319311","38.52373821521","115","74.18942610952","2","46.433616331786"
"Netherlands Antilles","Apr-2021","88.083840118808","41.715813726818","3","8437.4461327298","71.776517527165","1207.5112397998","49.956732317895","145","34.082889951666","2","64.618639572065"
"Netherlands Antilles","May-2021","66.131018706379","27.137338838336","1","8291.9593728197","71.866186471653","678.35008856306","23.82212485595","175","42.675489625462","2","50.98276188694"
"Netherlands Antilles","Jun-2021","100","36.924727901909","3","8670.3634184064","71.872110630662","988.67002032469","41.464905467765","205","59.665925432144","3","71.870698908356"
"Netherlands Antilles","Jul-2021","93.060580111872","41.174630922136","1","8333.9621955489","71.106499467058","1034.4050797809","44.460583482419","235","25.327073908335","3","69.053042466406"
"Netherlands Antilles","Aug-2021","100","45.936957270863","1","8984.7697130898","71.525850236991","1001.7202637078","49.250794854412","265","86.298155226546","3","68.176344327082"
"Netherlands Antilles","Sep-2021","90.545312918238","29.90410105612","1","8268.6453309546","71.106090190779","1882.6294471675","45.883434919431","295","55.800998374234","4","62.198542666876"
"Netherlands Antilles","Oct-2021","98.861233922643","28.294130855521","1","8905.9150939356","70.033301455184","1739.4037339289","38.586378037625","325","36.0593073561","4","70.227788911072"
"Netherlands Antilles","Nov-2021","100","56.033479211293","2","8553.3163140275","71.929804880386","628.41577379112","49.972786136917","355","72.41874319233","4","69.55591369166"
"Netherlands Antilles","Dec-2021","87.347879640018","39.067292667521","1","8275.6774140102","71.104228565539","1861.6568309639","38.041635032764","385","25.876899214963","1","72.547880707323"
"Netherlands Antilles","Jan-2022","96.624979338425","28.746684760668","1","8751.9002889607","71.746501197502","987.91337169953","40.961179632404","415","42.157641193447","1","70.749172635645"
"Netherlands Antilles","Feb-2022","94.140492312862","48.298621013768","2","8843.9649873633","71.475446359088","1337.3330500349","20.553505489903","445","79.608578193456","1","69.02855391252"
"Netherlands Antilles","Mar-2022","100","23.05006257385","3","9096.1724951189","72.009516370634","967.6744761999","41.724639112952","475","42.985014662904","2","71.523963446379"
"Netherlands Antilles","Apr-2022","100","58.226217009661","3","8478.5409735978","70.406057828481","602.35236679934","32.121955596431","505","41.991718895437","2","76.675881974052"
"Netherlands Antilles","May-2022","100","50.501027083759","2","8957.9234872919","69.546180089379","104.99024146072","43.260254742036","535","57.315517562724","2","68.478400582962"
"Suriname","Jan-2020","7.4705882782412","4.0615553185034","3","29330.123349191","33.245674081425","1667.7687658273","35.203987223915","0","56.180096787612","1","10.241930628204"
"Suriname","Jan-2020","0.70858904820316","0.39938134412143","1","29400.383618373","33.836495766564","231.18417665955","43.429188937407","0","32.808136839041","1","9.3584856690267"
"Suriname","Mar-2020","4.4389283904289","1.2308899695477","1","29862.400730932","33.42148688809","860.22192050109","46.77972892547","0","56.348439014149","2","9.7038545335049"
"Suriname","Mar-2020","0","0","1","29412.024862476","33.759102496657","438.75202114173","34.875945279067","0","36.847943645634","2","8.2993998457663"
"Suriname","Apr-2020","3.8033665031588","2.0629092666075","2","29765.111853773","33.603585280588","1102.9479987749","30.301719458156","0","65.368254611458","2","8.5022753615141"
"Suriname","May-2020","0","0","1","29139.421415144","32.30689115341","1001.8992624656","33.818055937602","0","61.191067934837","2","5.5763350525037"
"Suriname","Jun-2020","12.93753155866","7.1322868035328","3","29574.118388533","32.245281989978","1938.7796345615","40.58758594868","0","43.517455398756","3","14.71210237467"
"Suriname","Jul-2020","0.93021288221432","0.4464870815363","2","30183.950512748","33.916333838003","1934.8366988247","32.050259671742","0","86.523482666787","3","5"
"Suriname","Aug-2020","0","0","2","30519.237119765","32.902433890634","1173.9738855409","18.390001632376","0","43.245266952694","3","7.597344674373"
"Suriname","Sep-2020","0.36220570465267","0.19087482183795","1","29409.37456328","32.566392235339","250.17005101402","34.351897341899","0","25.540403466481","4","9.3058478318498"
"Suriname","Oct-2020","0","0","1","29596.980837707","32.218219332553","1151.0198081231","44.832080810356","0","70.562132410577","4","5"
"Suriname","Nov-2020","2.5453258978764","1.1935058589157","1","30371.088390116","33.963404504576","1702.4000239909","44.388206975652","0","72.147563892263","4","5.8925254150894"
"Suriname","Dec-2020","26.899540414286","14.056573196039","2","28823.635248671","32.908459458499","1795.1443620609","18.547906745509","25","68.9174406871","1","24.341989774668"
"Suriname","Jan-2021","27.797390309562","16.610741850005","2","27963.231324382","33.805736522393","576.41352475924","32.273831221262","55","41.846434113496","1","27.386784523491"
"Suriname","Feb-2021","37.650444551224","13.234153073529","2","30247.330821451","32.751557494329","435.30509411581","39.340648667851","85","66.922404608155","1","28.166753893535"
"Suriname","Mar-2021","58.198879958694","26.103410274064","1","29131.260071888","32.612730829203","515.90780986419","34.131043669633","115","76.871916528218","2","46.791555064632"
"Suriname","Apr-2021","78.152471239747","32.493240166094","1","30715.299038483","33.274953425252","515.39313264132","25.362905345281","145","62.79471215426","2","63.891988497368"
"Suriname","May-2021","85.099126800328","45.274960704486","2","29803.5204067","32.297381500127","730.49114184326","47.932232343449","175","80.381246893895","2","63.917450787217"
"Suriname","Jun-2021","92.19195048421","34.999307980978","1","29863.342805024","34.08309630278","732.3728854653","19.991173524872","205","82.832980583967","3","64.420754335631"
"Suriname","Jul-2021","100","27.986387465959","1","29294.314185767","33.056986144544","669.66962377722","48.645007180438","235","77.5808612513","3","70.188601915484"
"Suriname","Aug-2021","90.27549362313","44.571661987005","2","29109.126262405","34.000243616466","342.28598563573","26.554801997173","265","24.425703747544","3","74.290468920359"
"Suriname","Sep-2021","100","32.59761222725","1","27980.19732882","32.492264341275","912.03644621194","25.909663008339","295","38.128752420238","4","78.465072134932"
"Suriname","Oct-2021","100","49.170078925137","1","28933.432062771","33.113772931154","380.96954186827","21.846129326257","325","80.921264494989","4","77.468040822969"
"Suriname","Nov-2021","100","23.326469325299","2","30713.866021162","34.106548028668","947.73442849845","23.207971449036","355","34.145902048421","4","72.968325303965"
"Suriname","Dec-2021","100","49.597250058816","2","30288.760093894","33.524043362142","1072.6645884375","25.582603602821","385","72.072170088303","1","76.701746396096"
"Suriname","Jan-2022","81.369531431775","42.375503362581","2","30611.561540126","32.489670419541","1301.8866764266","25.815662978822","415","83.250808971115","1","60.020691149227"
"Suriname","Feb-2022","100","51.643428861121","1","30660.829728743","33.852924616857","596.29041637296","18.241314966912","445","40.766002328264","1","75.692912378626"
"Suriname","Mar-2022","100","58.68484713019","1","29244.703924053","33.251359071198","194.89420604611","30.079926692401","475","42.195769217507","2","78.217820246357"
"Suriname","Apr-2022","100","48.139404419863","1","30246.733981286","33.510387539633","1779.259084326","32.378753901934","505","82.572283390553","2","74.581008266287"
"Suriname","May-2022","98.185257976439","34.606113490502","3","29959.947362318","34.007125517865","1595.9798100027","37.497518057325","535","28.109694390264","2","78.632728302485"
"El Salvador","Jan-2020","0","0","2","14954.677581267","87.060667709134","943.09704116248","18.697246392392","0","75.252610725281","1","5.1237111815465"
"El Salvador","Jan-2020","8.474157131501","4.4154779507648","2","15014.917044621","88.216823673645","895.21022261994","28.844220359958","0","79.369540251222","1","10.670194351333"
"El Salvador","Mar-2020","12.729102172474","3.0815551176081","1","16012.02024038","88.594649369477","1024.4416502631","34.740994020612","0","35.0688141823","2","17.841275909388"
"El Salvador","Mar-2020","0","0","1","15915.53860895","88.268994744452","282.75476498862","36.328104295941","0","26.392935105573","2","10.947839763198"
