ID,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),spcies
1501,4.866134922670061,3.2656217083913575,1.372808080956299,0.19144141644341764,setosa
1502,7.502331662596424,3.20714600957218,5.807306538511939,1.8164280275437543,virginica
1503,5.6377263034855005,4.137836282614535,1.472868626354066,0.4455560192631019,setosa
1504,5.485989127199254,3.1820966447747874,3.4675660630174967,1.3954665813735518,versicolor
1505,5.676326475233184,2.645006507895394,5.354163477391291,1.9191889531826856,virginica
1506,6.290364197779934,3.01146988857911,4.94494432383595,1.6617676896180278,virginica
1507,5.391807074873476,2.2316441222211116,4.578083647086173,1.7600601695884874,virginica
1508,4.642922890429633,2.7908763411405237,1.1245636405096875,0.1083390180885115,setosa
1509,6.064540484516261,3.0430557173446697,4.706159048849391,1.146669989827304,versicolor
1510,4.9338787093654535,3.154077220608655,1.5156026011826116,0.34431380611421214,setosa
1511,5.178195689286164,3.3051778138748777,1.3673045920009348,0.4800012386820195,setosa
1512,6.203295186704416,3.6075388910777897,5.396195678250077,1.7537562726809655,virginica
1513,5.540315054554431,3.9312681632321977,1.1482797628413075,0.40174799673832745,setosa
1514,6.304123847756945,3.299230841622828,6.402930372067843,2.5824096942192782,virginica
1515,6.598949247617873,2.9425012632471135,5.263920326610607,2.0550892464129533,virginica
1516,6.614796069245279,3.0687486889369824,4.773015012427768,1.4955058643191728,versicolor
1517,5.298914061968311,3.168360242781925,3.8017279063750578,1.3316069974608746,versicolor
1518,7.2693126697101516,2.925107527199659,6.0011257782965695,1.750306961744704,virginica
1519,7.406952273695759,3.1145566764776365,6.781777933604481,2.0457280870069776,virginica
1520,6.156562561753691,1.9098770254869266,4.140889434731433,0.6999403611042174,versicolor
1521,5.326213179101081,4.263392168367437,1.222772714892741,0.04938460308108675,setosa
1522,6.298433710223582,3.159546635218077,6.218779586355171,2.452578684800979,virginica
1523,6.673532488436173,3.263048061935848,4.679041075136173,1.39483782192138,versicolor
1524,6.448414573162228,3.0374990615171007,5.042993236051831,1.5364914654800095,versicolor
1525,4.114314191648894,2.690807564176513,1.1728514928115972,0.22412709366552894,setosa
1526,5.953611417216467,2.742883411880885,4.83449771282261,1.6420935542918174,virginica
1527,6.678564922004561,2.8811131030690156,4.894734599004123,2.63888178262203,virginica
1528,6.033434925420217,2.723622938884747,4.326749160231636,1.0619204054754663,versicolor
1529,6.71522487372119,3.2158695049261783,4.861706964125785,1.4384017095387671,versicolor
1530,4.715554344207752,2.9276348848362144,1.575304550439481,0.02125612383387604,setosa
1531,5.276989273486771,2.4425006115705523,4.213575888748031,1.091058774198605,versicolor
1532,6.606853807825213,2.9234121709983536,5.912769515391862,2.479321108965442,virginica
1533,6.6218346039081215,3.1469985998248173,4.592596337211857,1.1997121193437366,versicolor
1534,5.228693040301693,3.2451161735304934,1.592242588924397,0.42148351929546335,setosa
1535,4.9738867140442835,2.367768733380911,3.160850234184408,1.1637080121978247,versicolor
1536,5.318590270562829,3.5678542865506215,1.1676772186477677,-0.01156796341315025,setosa
1537,4.91522816164335,3.5212104010397742,1.1195204485118941,-0.11799642548064754,setosa
1538,5.4502824347767715,3.729905044406771,1.748385046248023,0.5859536156017369,setosa
1539,4.900050110117172,2.37191848660367,3.288151326903778,0.7229591756310277,versicolor
1540,6.969379907972277,2.589467350653696,4.537409483843117,1.7945845402763163,versicolor
1541,5.889766939317992,2.6570270583106033,3.7189969530986144,1.036114983324051,versicolor
1542,6.60133898923555,2.9566415893036355,5.733368021046794,2.159650925471059,virginica
1543,6.209598885887695,2.813767470253975,3.9535920627081254,1.4330571155823046,versicolor
1544,5.951303377749358,3.2539143758611706,5.598413053956497,1.6886047760178173,virginica
1545,5.660864992101044,4.649612109374845,1.1968643332431683,0.10752781757475022,setosa
1546,5.557859353896625,3.9634840925936636,1.9742514066952106,0.14736410129731853,setosa
1547,7.751886241881093,2.7948385327836536,7.023148206459116,2.1642966811869924,virginica
1548,5.914950093231546,2.6400768770913734,4.10253508815641,1.1596615219551147,versicolor
1549,5.7812855128485126,2.588235035050528,3.903541786886009,0.6613110622649494,versicolor
1550,6.977442320085125,3.1649038461926446,5.480065863187322,1.8371020878676532,virginica
1551,6.658059202396791,2.8528357583278274,5.1101105665644475,2.1508641533954527,virginica
1552,7.5264238127464145,2.8304662842851083,5.7923053296816285,2.2773971972639364,virginica
1553,5.642329935840946,3.230307601870379,1.3285197942900746,0.03885502135143798,setosa
1554,5.497850982094237,3.922832027360219,1.2314401230774294,0.27502641613003087,setosa
1555,5.638759777829342,3.0184802531262713,4.005471279604575,1.1633141569001755,versicolor
1556,5.144814640906911,3.962105199738109,1.945818874821403,0.5011659759323928,setosa
1557,5.907786613726535,2.490736402686927,4.800557579690168,1.7305409815047412,virginica
1558,4.861805323823925,3.810113201729232,1.6913086215320448,0.2575947991633103,setosa
1559,6.234940823362102,2.730722887175904,4.16519542986445,1.4256200492473883,versicolor
1560,5.767050100095768,3.1467899358817744,4.045661535144311,1.1527850216173547,versicolor
1561,5.701339038743158,2.777885921735117,4.408512918488055,1.4595395120980226,versicolor
1562,6.5651033563920045,3.539588912200726,4.536570792622913,1.1559542868640833,versicolor
1563,6.662536225306077,2.3209295612347525,5.840019322782437,1.763200052367895,virginica
1564,4.72453393979512,3.0214176015124723,1.5694573248440564,0.2829246792918419,setosa
1565,6.592239723666994,2.9371904898968473,5.5497515618178035,2.1596681415602723,virginica
1566,5.728710324495875,4.3425906140616215,1.6761017708579757,0.4353006422517769,setosa
1567,5.758233443103366,3.101404325206752,3.926878724235563,1.0961915844101446,versicolor
1568,6.72468684652138,2.805672987525925,6.034690171070574,2.4515295967655226,virginica
1569,6.1164020811791,2.482724020039138,5.618987756805786,1.1792181462865576,virginica
1570,6.288187404839938,3.5552045213417784,4.344040621751913,1.373003931769777,versicolor
1571,5.10862845100988,3.2956976602894934,1.5561053915057563,0.38976970000661776,setosa
1572,6.997990611047712,2.6662284899132978,5.588911630570493,2.3517925018284234,virginica
1573,4.446760574599086,2.822042971797499,1.5262453256929454,0.15743974898769966,setosa
1574,5.908017621554286,2.4448624645586867,3.6397061203526273,0.9438347889839155,versicolor
1575,5.963957534211446,2.6099407742365965,3.5929686538239407,0.7784299058788726,versicolor
1576,6.691781273065306,2.4902238336806835,5.620912414427714,1.5845180094424207,virginica
1577,4.260063972182713,2.9588294702046665,1.0419442291935828,0.11231258035562555,setosa
1578,4.931017105983259,2.581233775605017,3.281775589847838,0.9119819036001776,versicolor
1579,6.0751660755438115,2.989418247436414,4.1013006833257615,0.8402962292971927,versicolor
1580,7.03108382152657,3.1301753550494986,4.683859563823866,1.476050114742543,versicolor
1581,4.832367709407947,3.171633269250365,1.2376181977599665,-0.05356079757525806,setosa
1582,6.284330152382652,2.576561211511565,5.6514019839336225,1.8194358451508041,virginica
1583,6.340681118928733,2.6528932191829147,5.158570813926183,1.7893897581782927,virginica
1584,5.008324947275588,3.1995649410535147,1.9209650071480282,0.549093249776313,setosa
1585,4.499677195807456,3.0706687028848947,1.3424223923172596,0.22094544127017327,setosa
1586,4.760401795610565,2.9538728412831614,1.5232424890928153,0.1911350831992668,setosa
1587,5.519732648726436,3.8380922130217305,1.0863162596229385,0.1807235524538934,setosa
1588,5.408608471644503,2.7527377832193785,4.37534513563026,1.4888470574142312,versicolor
1589,5.583841721858007,2.566830284717388,3.7420341329269564,1.4507383072868854,versicolor
1590,6.61049221881657,2.7897890614600485,5.57535993754184,2.101302295131913,virginica
1591,6.058613169676069,4.22532408739539,1.1658988903784426,0.3294151001194416,setosa
1592,6.35453989273592,3.1936122847130566,4.49103215603569,1.0747474492792783,versicolor
1593,5.564260377113211,2.640162990617434,3.673855316884115,1.0225670239818754,versicolor
1594,5.494932858421636,3.490602138651721,1.5719504775722304,0.4674397900993248,setosa
1595,5.7633285207245,2.3240352613837123,3.8911314063641544,1.3963831030231975,versicolor
1596,6.7152171776282845,3.113554958313593,4.420903986727942,2.0886621084098116,virginica
1597,5.101618443532443,3.803582448909019,1.5893588928408926,0.13722609754522871,setosa
1598,5.453935766514925,2.1382575410767806,3.8721464545085653,1.0383804028339494,versicolor
1599,4.456564966984051,2.3374620254630343,1.1543869394159256,0.507134276977777,setosa
1600,5.436283349516879,2.6802852571044307,4.456133848639972,1.1689152237634912,versicolor
1601,4.888876860417693,2.880580524068766,1.730666239818643,0.44870593528523994,setosa
1602,4.971863559867253,3.245747595705918,1.9374696557229016,-0.027110379411141278,setosa
1603,6.178648213856932,2.9308690333960405,4.9730638452776645,2.3658359970589387,virginica
1604,6.5157021527948675,2.939421761805392,5.625852261293357,2.4537658429057245,virginica
1605,6.275903741957814,2.7924151115106106,5.251324647259402,1.7833564988634887,virginica
1606,5.461567131963589,2.611565928750344,5.004686285765326,1.9349941737065177,virginica
1607,6.74098904234845,3.1601596890825903,5.574423938746975,2.074929350377502,virginica
1608,4.362651065433823,3.8780468188612582,0.4867019443757571,-0.028414855388455867,setosa
1609,5.936880108812843,2.646922514162001,4.4090701691674345,0.9744854864041137,versicolor
1610,5.570103305032253,3.141973532339193,4.784834806049662,1.5386950898259601,versicolor
1611,5.820450081502363,3.0873565036344894,4.348251364899723,1.0021548725120721,versicolor
1612,5.858257645491747,3.5078573485210445,4.392884977210454,1.2137178689667418,versicolor
1613,5.761578867299022,3.216138540940822,3.7572018022920135,1.5052132261465054,versicolor
1614,5.821742238501791,2.6196755448805766,4.276384324158754,1.239115295828719,versicolor
1615,5.925751239924424,2.228804895885721,4.009559386439143,0.8570073205528085,versicolor
1616,6.659044960817705,2.8576841027304063,5.0890610268511836,2.213527979256742,versicolor
1617,7.158679333812802,3.1408542596392097,6.5112752665820075,2.1643495981278726,virginica
1618,5.484570321360358,4.043605391276067,1.6005074037480354,0.15968482959958868,setosa
1619,7.801103439297057,3.634278265644966,7.030247637779167,2.2307440412413326,virginica
1620,6.809583133415963,3.4583852283553793,5.152938356040933,1.8635551084312683,virginica
1621,4.904024971538148,3.5898193508022267,1.8886635800773326,0.3401232794225339,setosa
1622,5.933335011863524,3.241614053681752,4.804817302431957,1.737064660350498,virginica
1623,5.754925976730773,2.9909776646017243,4.282973235634023,1.2703803369591702,versicolor
1624,5.961381853376213,2.5510550523216255,4.592785347413295,0.9269983237543347,versicolor
1625,6.040338400830861,2.688557746506596,5.144848528555572,2.0123400941365768,virginica
1626,5.4679997868466925,2.8702271001874693,4.651991262962209,0.819571122706162,versicolor
1627,5.6846916071746545,2.903380405368748,4.208729539521375,0.7553695351649559,versicolor
1628,6.025192532488859,3.401531268198067,5.6020511703443905,2.7126133703553044,virginica
1629,6.265598109953898,2.6612681316260103,4.656182379080743,1.075782647235445,versicolor
1630,6.897677880392253,3.4032176922229502,5.855773186304794,2.1523299879395914,virginica
1631,4.603101239131856,3.164648844622596,1.8427212060792766,-0.014387880583264012,setosa
1632,6.457629940870504,2.7191433309718436,4.923193782734008,1.7467119599216558,virginica
1633,4.470059766902329,2.8129533227149426,0.9673296812348187,-0.3708456709661174,setosa
1634,5.1255473735069454,3.6326605671367003,1.2118214828625347,-0.11578317016940404,setosa
1635,5.756051682325463,2.545596104880467,4.314946908113564,1.028208730915469,versicolor
1636,5.328808713109724,3.0893559325339064,1.7576748844465517,0.10596617282097687,setosa
1637,5.249890012878924,3.611965019693508,1.4518948625367383,0.5483168827929731,setosa
1638,6.176201649956148,2.833577178806645,4.797240173664521,1.5068494907981602,versicolor
1639,6.41640161142647,2.8781200912938942,5.376331489041621,1.794941641885594,virginica
1640,5.227360556694199,3.3596714511226775,1.6535803387673782,-0.08025038135817747,setosa
1641,4.952511095012848,3.050996593615928,1.8068188579638835,0.13732147057178812,setosa
1642,5.656208825053826,4.4178076847056555,1.3530191837740486,0.039997899357843036,setosa
1643,4.527755311519554,2.893730783091094,1.6634764296191231,0.2653136597670552,setosa
1644,4.8044202772249065,2.993288210066317,1.5434445259406,0.1363550942504378,setosa
1645,6.9616600601033864,3.365507871933173,5.690011984991382,2.2458439722933594,virginica
1646,6.4178881387781885,2.940809296662746,5.20817490995421,1.9017262280690042,virginica
1647,5.9636143471080425,2.8254538931933606,4.0594187491022815,1.31091299918457,versicolor
1648,4.620468977146299,3.3713365761470873,1.6790917209341307,-0.14110839594425767,setosa
1649,6.281117167296061,3.20167371090152,5.470558768367839,1.542460866018307,virginica
1650,4.619915268602824,3.2898276090800818,1.3639720423415007,0.021590962505065453,setosa
1651,5.145653612367307,2.3866059128876396,4.077928755649669,1.3208300254307719,versicolor
1652,5.955614437362004,3.019053213145874,4.312944121930027,1.5748004605310189,versicolor
1653,5.3747034800674225,2.092660121918524,3.9774658111388934,0.9697375737690656,versicolor
1654,4.153351076391349,2.9901777274574743,0.8784525805732197,0.11873185266445029,setosa
1655,6.726188674340531,3.0665661569519624,4.759307222677622,1.329976491276127,versicolor
1656,6.266243449812576,2.52494564482807,3.890124809138617,1.330445021573095,versicolor
1657,5.982080464333357,2.8457240837134146,3.7111086972542813,1.324405233733828,versicolor
1658,4.850760629363946,3.4164563727128217,2.30053808691735,0.2576106825944955,setosa
1659,7.409691105454111,3.409298840721406,6.1378381522964744,2.3538624135289377,virginica
1660,5.810873011274259,2.183014516754415,4.297280162272934,1.1374205487057483,versicolor
1661,5.025575529813331,3.188815823058422,1.1856343870041288,0.3370281183654924,setosa
1662,7.277901278096873,3.397171343382037,5.982303809578017,1.63265266804856,virginica
1663,6.265989500762181,2.4692821275340955,5.35040845925921,2.253363389163691,virginica
1664,4.773434405871161,3.032905992126578,1.1881207896438282,0.320265121161599,setosa
1665,6.811986465177882,3.238072680969022,5.68014990127648,2.394834064335081,virginica
1666,7.352188130926777,3.3031646909675274,5.818968575026828,1.8109379550916818,virginica
1667,6.1985476730383215,3.17324991116229,4.463334278436466,1.3732745845520309,versicolor
1668,5.309251944422593,3.5587639558967274,1.8952133593074174,0.23099638857389915,setosa
1669,5.681082588786007,2.472459889325011,3.4524154297273704,0.844791962415925,versicolor
1670,6.017997198678947,3.0186198236623167,4.508475611454268,1.6486230057442428,versicolor
1671,6.495529280176934,3.036770232545695,5.314544871997088,2.414311808739697,virginica
1672,5.49591897152707,2.9515110694285855,3.939120517322695,0.9652187391409596,versicolor
1673,6.177669712347917,3.2660457604907416,4.858705359228978,1.8869622363785339,versicolor
1674,5.962328037698056,3.2392557178698684,5.001743056299487,2.4023804805991493,virginica
1675,7.207416684321126,3.5944050176556033,5.918031393690347,1.9734994624824158,virginica
1676,5.770645162680398,2.487092476248325,3.275313806628727,0.9729468509816656,versicolor
1677,5.254408807897157,2.7491238236822464,4.273950274162458,1.2255280975003546,versicolor
1678,4.6399332833133915,3.1100922550568697,1.7579949953440213,0.40992993319052073,setosa
1679,5.995643686691065,3.281357891790007,4.750408484031819,1.9464979268169313,versicolor
1680,5.551883728307444,2.2310840635425087,4.128114590571612,1.3789183754304986,versicolor
1681,7.328006791779025,2.7874824982330932,6.204141144380541,2.231217280432289,virginica
1682,6.3063455010548015,2.872179153100786,5.2956096576948335,1.7881296656816565,virginica
1683,5.343133936600124,3.998382087724344,1.7010914073612826,-0.11289311757431458,setosa
1684,5.000001187855042,3.6898401425781624,2.076540358399534,0.4985827753488536,setosa
1685,5.701313855112851,2.3200355146282012,4.7903477635046645,1.9276876845300914,virginica
1686,5.117019144992104,3.3890431446768634,1.48496901006609,0.23003063213798922,setosa
1687,5.80956863344043,2.4274564253489896,3.3600339005818527,0.961809646601501,versicolor
1688,5.572952869090191,3.61314593358645,1.4143822322854693,0.19172317802132646,setosa
1689,6.157854755834507,2.7711137791846348,5.154093533041771,1.6198716937475208,virginica
1690,5.908210360363766,2.8383213607161717,3.9498768146290386,1.409283144555554,versicolor
1691,4.931676903597941,2.674878486270282,1.3561849554686856,0.052320391333473576,setosa
1692,7.909937231043984,3.747678303944289,6.6404250898748876,1.9519689513964786,virginica
1693,6.52974000921378,3.6367336397056,5.44935545617957,2.6910097231723733,virginica
1694,6.22950998226947,2.10665022379017,4.498766808034293,1.7390715282099594,versicolor
1695,6.3896061274990785,2.513354986856225,4.7434875205209615,1.546475683850048,versicolor
1696,5.453535016601708,2.870410361484844,4.945252042542482,2.398817592161409,virginica
1697,6.2529722945575585,2.77329798882101,4.454686097203269,0.9969325694542455,versicolor
1698,5.1000684535401,3.5640677022514877,1.737963179638649,0.2864402526536314,setosa
1699,7.357114673028825,4.309712614254504,6.4487121474907205,2.078379034443818,virginica
1700,5.58088188609331,2.7290674202188128,4.36286644705466,0.9586131404066772,versicolor
1701,4.957214489099134,3.4752213335587236,1.3903308441817475,0.016981857702668912,setosa
1702,4.807891385036815,3.767888286280585,1.2794682492982594,0.7096097511062351,setosa
1703,5.761272178064878,3.8474748783277004,1.5492678853395356,0.0003379670362292364,setosa
1704,5.09407680403201,3.8499270829420835,1.651221078515357,0.08199963924930116,setosa
1705,6.108314301495359,3.1215989147490113,4.88083317473871,1.837866687680402,virginica
1706,4.523542627314355,3.3991393580981457,1.4768921853083534,0.6020910295509553,setosa
1707,6.480415163405759,2.9808786163652448,5.1541514456566935,1.9916277756023222,virginica
1708,5.082616630913115,3.472878051277522,1.7126189274977426,0.16021842379961757,setosa
1709,4.132119367451209,3.0860059965296966,1.4320006423699028,0.45693189227066755,setosa
1710,7.214191116952628,2.9997510448286477,5.580496779898056,1.6849159385582215,virginica
1711,7.886515021967782,2.817228034445709,6.373026946991507,2.0975033411631916,virginica
1712,6.786073633456546,3.2531039113818268,5.656892329182802,1.9989983003202827,virginica
1713,6.731110571336033,3.006823136922255,4.333859203938142,1.618392751945428,versicolor
1714,6.401689307897011,2.192714994213398,4.792977302225178,1.8100800620467434,versicolor
1715,4.792065731319932,4.117156686352237,1.6501969345481686,0.6146187282918427,setosa
1716,5.481680047364653,2.7578588016077275,4.787132968198197,1.2956577901684019,versicolor
1717,6.993164080551131,3.436393366759771,4.664997206018517,1.4377596103190433,versicolor
1718,5.702298695934362,3.018012668477861,3.664401018891386,1.1602731738318695,versicolor
1719,6.6724530453889574,2.3361513622636907,4.998641896944466,1.2887519219684709,versicolor
1720,3.857966260543978,3.158221863567703,1.2443864826095627,-0.11101092376853994,setosa
1721,5.566397791452562,3.239997005675736,1.4636383100165968,0.03856869602722862,setosa
1722,6.18154293982161,2.1860768010515046,4.920590762483097,1.7682808600702624,virginica
1723,7.874560755866689,2.8880002481572467,6.7934863847595235,2.678902203193589,virginica
1724,5.102838854132996,3.529739267183932,1.2147436731159051,0.23153965080154276,setosa
1725,7.630832569489892,2.6845794972945605,6.86234268000452,1.6425149954174558,virginica
1726,5.856130508496476,3.635929485289284,5.942623967497553,2.577505012745454,virginica
1727,6.254640063766242,2.9540039582678763,5.445420419327183,2.5982336334423466,virginica
1728,6.825389603983993,3.1068374209676684,4.78647683745925,2.3425151279018226,virginica
1729,6.765290016090022,2.878153832111036,4.547111183961255,1.1660326621403543,versicolor
1730,5.417886685364931,2.599688466088807,4.133443283858702,1.131314191941862,versicolor
1731,7.656688647932443,2.301491083225826,6.906348748204297,1.9406109080759661,virginica
1732,6.210625615769679,3.6542079755984522,5.493062208678883,2.515458392096889,virginica
1733,4.687997436596749,2.4737229578778877,4.183117064919846,1.777183041089318,virginica
1734,6.62022259505288,2.9226682253145313,5.089156737606465,2.298814907698712,virginica
1735,6.220340734129194,2.892069932966239,5.4711210088963504,1.991433472069542,virginica
1736,6.281723253368011,2.776249308095283,5.507470106361376,1.9195668091379297,virginica
1737,6.333991112546471,3.2246672411055854,3.860372290622459,1.2144086394535731,versicolor
1738,5.953523865370021,2.8720951984646175,5.214257946067903,2.0353756269789685,virginica
1739,4.55049618279656,3.3221538401791504,1.3089267838367804,0.03054823715673738,setosa
1740,6.617086414541631,3.43862856391076,5.6624068368410105,2.3066689947982115,virginica
1741,6.25995012720238,3.4873411893125494,5.7400957101678065,2.1449047277137225,virginica
1742,6.316141996677797,2.944986986312023,4.753552995077741,1.0188967676062743,versicolor
1743,6.683543624971476,2.880646015248727,4.680483606946141,1.466531050133635,versicolor
1744,6.225729013585261,2.8534762849806423,6.359733845040873,2.7994119241910855,virginica
1745,5.477320700356775,4.083406218630352,1.9770945809554739,0.2983929235810926,setosa
1746,4.568031044803858,3.462371204486566,1.3606498109786735,0.26572859742131544,setosa
1747,6.236897746889688,3.0534520322076766,4.637776715534906,1.5333546096766655,versicolor
1748,4.8495250466400135,2.0229534682919263,2.907684460194177,0.9617673270008289,versicolor
1749,7.116369263544065,3.5839320210156913,6.139786323083498,1.9875601582311164,virginica
1750,6.4453832636486315,2.3851190737706496,5.2026707676607336,2.018749627842472,virginica
1751,5.261199111665308,3.2782597857707683,1.197902647592901,-0.10464266028133867,setosa
1752,5.3025950235493395,3.0563498282410917,3.8691131801463308,1.059759467540359,versicolor
1753,7.637297554150802,3.454813238615849,6.844735985584701,2.1662465029686993,virginica
1754,4.73910939355732,3.660608201364625,1.9069705540255737,0.8089949525127025,setosa
1755,6.395909148503337,3.1245301274351784,5.470015672356554,2.3473697781457057,virginica
1756,6.529437233317542,2.373038576844012,5.26102326683553,2.6011921668199993,virginica
1757,7.705905832506306,2.8593088597381087,7.189516454056144,2.4907749054344768,virginica
1758,4.953673355449891,3.038448754838315,1.3687580487661561,0.09630924575824618,setosa
1759,6.512768411467975,2.695002341676035,5.577450567046408,1.8558155011367141,virginica
1760,6.3626576833826896,2.3486364043485826,4.692188928700673,1.2845887166724994,versicolor
1761,4.963287419533925,3.4950405312985473,1.1708264610395167,0.3435945987390484,setosa
1762,4.960660651109105,3.1049671988765946,1.1145543882900675,0.26707525488185646,setosa
1763,5.84631422746075,2.6758100211472473,4.305556115140186,1.5906444754978935,versicolor
1764,6.566505515520782,2.9252797044401495,5.188661041371465,1.8742639375855046,virginica
1765,6.238434082598458,2.7830194030472075,5.171177480419124,2.2316748378502345,virginica
1766,7.125574427846499,2.7944952102155023,6.103560647821312,1.5992396115139527,virginica
1767,5.610457514589352,2.830180525820821,4.156011748961689,1.5402565235341648,versicolor
1768,5.6480447819228505,4.162533754638533,1.608549338530817,0.20828987852708328,setosa
1769,4.987329067018014,4.034130786993159,1.63700542898225,0.12584495001760776,setosa
1770,4.419666614554424,3.491187534719741,1.6480219563464151,0.735429718030253,setosa
1771,5.020090242862461,3.7482281935695405,1.5487356724959151,0.39396019056661513,setosa
1772,6.987494576265149,3.0770215828139413,4.3949520287512875,1.2130806759527615,versicolor
1773,6.214728287681189,2.856278240353769,4.942545983208554,1.0033094455577523,versicolor
1774,4.921619057654806,3.5646943190116023,1.560772982375456,-0.09213903057439865,setosa
1775,7.083720131980504,3.560460514755467,5.362307770381718,2.0412570333736766,virginica
1776,6.959669120608956,2.9479949587646566,4.901479529318349,1.1167735352356807,versicolor
1777,7.156652984751274,2.9034209084153733,6.190833235534439,2.057663388394825,virginica
1778,5.930149666526901,2.929984615368562,4.884680047639924,2.7632114704521054,virginica
1779,4.56529189133297,3.0082525849515327,1.8848453248397168,0.2924280039086742,setosa
1780,4.29898800767799,3.2289731955771828,1.3502246938407187,0.31522111501773153,setosa
1781,4.994525572180769,3.460198039504492,1.5840951603372069,0.44314399959640194,setosa
1782,6.142103783666559,2.916939871977275,5.015087167867814,1.7554289743647773,virginica
1783,5.424247586627256,2.5767172542299868,3.549127989448202,0.8851869050088228,versicolor
1784,8.079653438148368,2.4618137459527807,6.736573420819447,2.2644021963319396,virginica
1785,5.140837903127161,3.8410461249321934,1.6062930274590004,0.2539587614797091,setosa
1786,6.159267184188879,2.8777687565286025,4.4014499972235885,1.411942618754816,versicolor
1787,6.188364276212175,3.508560454399394,5.053958018320167,2.0011227142894286,versicolor
1788,7.54086062162566,3.0820107177817073,5.877081345562406,1.5660750185931749,virginica
1789,4.707891313775195,3.3167095529216004,1.8592114351096438,0.11884463644109157,setosa
1790,6.980045467317197,3.1707732594045,5.8403390922291845,2.418115219352896,virginica
1791,6.0146127281834865,2.9616216222259397,4.900254509999211,2.284888255155536,virginica
1792,5.190214487871248,3.9204692826841607,1.6916685868124532,-0.024825229214455874,setosa
1793,6.259904419366675,2.5418814073313127,5.482163848749521,1.7288076776144825,virginica
1794,4.642668407508527,3.0206358365670276,1.4097698241676084,0.48393870727630195,setosa
1795,5.458511459606432,2.606431236664644,3.8118946190848284,1.2051569356217178,versicolor
1796,5.084360531150987,2.781414431281407,3.809560863039029,1.1256135339869244,versicolor
1797,5.663745412735076,2.8765683901380315,4.569296176456649,1.6375735127108297,versicolor
1798,4.968742316346256,2.515180021702296,3.4776832218787304,1.0581085697019579,versicolor
1799,5.357880705304726,3.3579192885459967,1.259793443580407,0.05958522747853598,setosa
1800,4.900972475328974,3.720246788832767,1.2669491930830532,0.3035027245625435,setosa
1801,6.528779253627454,2.8671114082555773,4.566603141695505,1.5414514960550563,versicolor
1802,6.087125122598555,2.448158326238751,5.368479183312091,1.163860991558689,virginica
1803,7.474002318525912,2.782864258805017,6.079552431792537,2.0957315653221964,virginica
1804,4.894669187355871,3.0583567068180697,1.4811045840395967,0.13832026108086454,setosa
1805,6.792190081164178,2.6885329614237072,4.9754256455541315,1.0687271418784818,versicolor
1806,4.373671433964719,3.72074206618266,1.062172873961156,-0.11836713498939111,setosa
1807,5.125149864433707,3.454926055220125,1.380937542680192,0.06318219431174765,setosa
1808,6.201338570009483,2.617635597804138,5.11276724224043,1.5522550312085068,virginica
1809,6.861928607582527,2.9707711906663707,5.14232285568375,2.4492568895679234,virginica
1810,8.022439350940266,2.9048441955600284,6.92960127614777,2.2496994103315293,virginica
1811,6.284289339924903,2.8179585832100615,4.507178892866317,0.9598135392286107,versicolor
1812,6.294952957469517,3.0079567388726236,5.751206395458416,2.345346445609401,virginica
1813,7.557199739496946,3.6559029924390503,6.716019209389785,2.448223886688235,virginica
1814,6.30774843536047,2.846356445290779,6.009481268070786,2.2460831976154187,virginica
1815,4.176913259963191,2.857872597959948,1.553026086847018,0.006220435925674159,setosa
1816,5.848104510186074,2.5934730499806427,4.0800044594119065,1.124574686685312,versicolor
1817,5.033582021778958,2.6463520564296608,3.934868616443859,0.9220797912557606,versicolor
1818,4.839263997250283,3.052118198745011,0.9224473828352535,0.11654674731285583,setosa
1819,6.239043131018603,3.267368605867022,5.880750439787193,2.2268633842397794,virginica
1820,6.196345975595099,1.9779192820624494,5.007984161870764,1.5507156301211136,virginica
1821,6.093582982453752,2.846661690114853,4.650413952979546,1.1591879109030367,versicolor
1822,6.107501882323752,2.2817044839890954,4.927792662851041,2.2387303423579508,virginica
1823,6.216183295018787,2.509441746278121,5.913529756112093,1.6755202876824156,virginica
1824,6.40951027807603,2.5258877064652867,4.95706340039598,1.5881081245519386,virginica
1825,7.186086053552822,3.641238107914003,5.993435977288254,2.378577890701436,virginica
1826,6.4511139335777,2.740701981636777,4.489077032248463,1.2596590141351687,versicolor
1827,6.475429619683562,3.2465282395241317,5.063763362528173,2.0688731019907767,virginica
1828,5.33295554021512,3.8186969786399882,1.35164738089103,0.3553489044432315,setosa
1829,5.927199864340093,2.5312288566978247,3.340212164100584,0.98646751613962,versicolor
1830,4.962321925443531,2.9577171870501093,1.337871890380539,-0.22233087063776802,setosa
1831,6.081447959695669,3.366814659852338,4.585779710005565,1.5215263753405683,versicolor
1832,4.676712372880075,3.854284564063966,1.2375965541455218,0.12817465212324727,setosa
1833,6.789388466859239,3.0690096088619874,4.368015511882,1.4326831144979995,versicolor
1834,5.104858627503153,3.2376356276653353,1.8930806205939035,0.5809335083773072,setosa
1835,6.322044124438642,2.9585504510752694,5.122221705161121,2.497976393867835,virginica
1836,6.216750629589318,1.7506355160252018,4.408181820047791,1.5999803414810314,versicolor
1837,5.711202935346831,2.4112582574285337,3.964081059395907,1.2557023197469184,versicolor
1838,7.453152669898198,2.7005850267738585,6.419056620050583,1.834466116719948,virginica
